CustomerKey;Name;Marital Status;Gender;Education;Occupation;Continent;City;State;CountryRegion;Birth Date
1941;Rogers, Steven;M;M;Bachelors;Skilled Manual;North America;Santa Monica;California;United States;24/3/1965 0:00
1949;Kumar, Adam;M;M;Bachelors;Skilled Manual;North America;Glendale;California;United States;2/10/1964 0:00
2716;Sanchez, Eduardo;M;M;Bachelors;Skilled Manual;North America;Chula Vista;California;United States;25/6/1953 0:00
2717;Jai, Brandon;M;M;Bachelors;Skilled Manual;North America;Downey;California;United States;13/6/1953 0:00
2878;Lal, Adam;M;M;Bachelors;Skilled Manual;North America;Lakewood;California;United States;19/8/1968 0:00
3561;Huang, Kelvin;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;2/10/1970 0:00
3563;Stewart, Bryce;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;9/4/1970 0:00
3732;Brown, Seth;M;M;Bachelors;Skilled Manual;North America;Burlingame;California;United States;25/5/1953 0:00
3734;Raji, Clarence;M;M;Bachelors;Skilled Manual;North America;Berkeley;California;United States;26/2/1953 0:00
4467;Perez, Elijah;M;M;Bachelors;Skilled Manual;North America;San Carlos;California;United States;8/1/1970 0:00
4468;Shan, Caleb;M;M;Bachelors;Skilled Manual;North America;Burbank;California;United States;2/8/1970 0:00
4475;Lal, Cameron;M;M;Bachelors;Skilled Manual;North America;Beverly Hills;California;United States;2/5/1969 0:00
5061;Griffin, Antonio;M;M;Bachelors;Skilled Manual;North America;West Covina;California;United States;27/10/1970 0:00
5062;Butler, Miguel;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;6/7/1970 0:00
5064;Kapoor, Francisco;M;M;Bachelors;Skilled Manual;North America;Berkeley;California;United States;16/7/1970 0:00
5067;Ramirez, Alex;M;M;Bachelors;Skilled Manual;North America;Long Beach;California;United States;23/7/1969 0:00
5082;Cai, Arturo;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;21/3/1968 0:00
5223;Anderson, Brandon;M;M;Bachelors;Skilled Manual;North America;Berkeley;California;United States;18/12/1953 0:00
5224;Collins, Carlos;M;M;Bachelors;Skilled Manual;North America;Los Angeles;California;United States;18/5/1953 0:00
5225;Martinez, Jacob;M;M;Bachelors;Skilled Manual;North America;Oakland;California;United States;20/7/1953 0:00
5226;Nelson, Wyatt;M;M;Bachelors;Skilled Manual;North America;Lincoln Acres;California;United States;12/10/1953 0:00
5950;Flores, Luis;M;M;Bachelors;Skilled Manual;North America;Lemon Grove;California;United States;16/4/1970 0:00
6124;Romero, Pedro;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;26/9/1953 0:00
6568;Cook, Nathaniel;M;M;Bachelors;Skilled Manual;North America;Daly City;California;United States;17/10/1970 0:00
6569;Perry, Dylan;M;M;Bachelors;Skilled Manual;North America;San Diego;California;United States;18/3/1970 0:00
6572;Li, James;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;26/5/1969 0:00
6577;Vazquez, Albert;M;M;Bachelors;Skilled Manual;North America;Beverly Hills;California;United States;2/7/1969 0:00
7549;Powell, Jordan;M;M;Bachelors;Skilled Manual;North America;National City;California;United States;7/2/1970 0:00
7557;Perez, Ruben;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;3/10/1969 0:00
7592;Nelson, Eduardo;M;M;Bachelors;Skilled Manual;North America;Long Beach;California;United States;12/5/1965 0:00
7603;Ramirez, Patrick;M;M;Bachelors;Skilled Manual;North America;Imperial Beach;California;United States;18/11/1964 0:00
7609;Phillips, Ian;M;M;Bachelors;Skilled Manual;North America;Woodland Hills;California;United States;17/4/1964 0:00
8154;Griffin, Dylan;M;M;Bachelors;Skilled Manual;North America;Torrance;California;United States;25/3/1964 0:00
8160;Gonzalez, Richard;M;M;Bachelors;Skilled Manual;North America;Grossmont;California;United States;15/5/1964 0:00
8984;Martinez, Michael;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;20/5/1970 0:00
9031;Harris, Alexander;M;M;Bachelors;Skilled Manual;North America;Burlingame;California;United States;21/3/1964 0:00
9651;Gray, Bryan;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;24/1/1970 0:00
9677;Parker, Carlos;M;M;Bachelors;Skilled Manual;North America;Beverly Hills;California;United States;21/9/1966 0:00
9691;Torres, Nathaniel;M;M;Bachelors;Skilled Manual;North America;San Gabriel;California;United States;4/11/1965 0:00
9696;Brown, Joshua;M;M;Bachelors;Skilled Manual;North America;Grossmont;California;United States;8/2/1964 0:00
9699;Chandra, Darren;M;M;Bachelors;Skilled Manual;North America;Chula Vista;California;United States;19/3/1964 0:00
9701;Scott, Marcus;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;2/8/1964 0:00
10592;Goel, Clayton;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;26/9/1970 0:00
10636;Lewis, Christian;M;M;Bachelors;Skilled Manual;North America;Palo Alto;California;United States;20/3/1965 0:00
10641;Cooper, Charles;M;M;Bachelors;Skilled Manual;North America;Daly City;California;United States;7/4/1964 0:00
10644;Diaz, Wyatt;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;15/8/1964 0:00
11237;Gonzalez, Jose;M;M;Bachelors;Skilled Manual;North America;Newport Beach;California;United States;5/3/1970 0:00
11238;Morris, Angel;M;M;Bachelors;Skilled Manual;North America;Glendale;California;United States;5/4/1970 0:00
11240;Cook, Jesse;M;M;Bachelors;Skilled Manual;North America;San Francisco;California;United States;5/1/1970 0:00
11249;Ramos, Gary;M;M;Bachelors;Skilled Manual;North America;Beverly Hills;California;United States;18/10/1969 0:00
11281;Scott, Luis;M;M;Bachelors;Skilled Manual;North America;Daly City;California;United States;18/7/1965 0:00
11287;Hughes, Gabriel;M;M;Bachelors;Skilled Manual;North America;San Gabriel;California;United States;12/8/1964 0:00
11290;Long, Thomas;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;14/5/1964 0:00
12148;Smith, Wyatt;M;M;Bachelors;Skilled Manual;North America;Newport Beach;California;United States;9/1/1970 0:00
12177;Ward, Jesse;M;M;Bachelors;Skilled Manual;North America;San Carlos;California;United States;2/5/1967 0:00
12198;Cook, Cole;M;M;Bachelors;Skilled Manual;North America;Los Angeles;California;United States;26/11/1965 0:00
12208;Baker, Dalton;M;M;Bachelors;Skilled Manual;North America;West Covina;California;United States;13/7/1964 0:00
12838;Li, Jonathan;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;15/10/1970 0:00
12841;Ward, Mason;M;M;Bachelors;Skilled Manual;North America;Chula Vista;California;United States;6/12/1970 0:00
12877;Henderson, David;M;M;Bachelors;Skilled Manual;North America;San Gabriel;California;United States;14/6/1966 0:00
12889;Clark, Edward;M;M;Bachelors;Skilled Manual;North America;Woodland Hills;California;United States;10/8/1965 0:00
13326;Perry, Jason;M;M;Bachelors;Skilled Manual;North America;West Covina;California;United States;15/12/1964 0:00
13793;Malhotra, Clifford;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;17/10/1970 0:00
13794;Morgan, Cole;M;M;Bachelors;Skilled Manual;North America;Lincoln Acres;California;United States;7/7/1970 0:00
13813;Sai, Johnathan;M;M;Bachelors;Skilled Manual;North America;Chula Vista;California;United States;18/8/1966 0:00
13814;Schmidt, Armando;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;21/10/1966 0:00
13828;Martinez, Alexander;M;M;Bachelors;Skilled Manual;North America;La Jolla;California;United States;10/6/1965 0:00
14423;King, Elijah;M;M;Bachelors;Skilled Manual;North America;Lincoln Acres;California;United States;19/2/1966 0:00
14441;Gonzalez, Andre;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;8/4/1965 0:00
14970;Parker, Jason;M;M;Bachelors;Skilled Manual;North America;Glendale;California;United States;17/4/1964 0:00
15303;Jackson, James;M;M;Bachelors;Skilled Manual;North America;Daly City;California;United States;12/7/1970 0:00
15304;Pal, Devon;M;M;Bachelors;Skilled Manual;North America;Bellflower;California;United States;16/5/1970 0:00
15308;Miller, Alexander;M;M;Bachelors;Skilled Manual;North America;Colma;California;United States;25/8/1969 0:00
15346;Baker, Connor;M;M;Bachelors;Skilled Manual;North America;Newport Beach;California;United States;10/7/1965 0:00
15347;Suri, Emmanuel;M;M;Bachelors;Skilled Manual;North America;Beverly Hills;California;United States;14/9/1965 0:00
15597;Hayes, Antonio;M;M;Bachelors;Skilled Manual;North America;National City;California;United States;2/6/1964 0:00
15813;Hernandez, James;M;M;Bachelors;Skilled Manual;North America;Palo Alto;California;United States;8/9/1965 0:00
16081;Campbell, Nathan;M;M;Bachelors;Skilled Manual;North America;Concord;California;United States;3/6/1970 0:00
16082;Ross, Jason;M;M;Bachelors;Skilled Manual;North America;Chula Vista;California;United States;24/2/1970 0:00
16088;Clark, Justin;M;M;Bachelors;Skilled Manual;North America;San Diego;California;United States;15/4/1970 0:00
17150;Miller, William;M;M;Bachelors;Skilled Manual;North America;Lakewood;California;United States;11/8/1964 0:00
17357;Gonzalez, Blake;M;M;Bachelors;Skilled Manual;North America;La Jolla;California;United States;1/3/1965 0:00
17359;Powell, Austin;M;M;Bachelors;Skilled Manual;North America;Burlingame;California;United States;2/6/1965 0:00
17361;Adams, Isaiah;M;M;Bachelors;Skilled Manual;North America;Newport Beach;California;United States;3/7/1965 0:00
17830;Bryant, Robert;M;M;Bachelors;Skilled Manual;North America;Berkeley;California;United States;15/2/1970 0:00
65;Reed, Chase;M;M;High School;Skilled Manual;North America;Downey;California;United States;7/12/1975 0:00
144;Henderson, Jonathan;M;M;High School;Skilled Manual;North America;Lakewood;California;United States;4/2/1977 0:00
859;Coleman, Jordan;M;M;High School;Skilled Manual;North America;San Gabriel;California;United States;7/12/1962 0:00
868;James, Nathaniel;M;M;High School;Skilled Manual;North America;National City;California;United States;24/4/1960 0:00
1019;Henderson, Devin;M;M;High School;Skilled Manual;North America;San Diego;California;United States;2/8/1980 0:00
1027;Flores, Lucas;M;M;High School;Skilled Manual;North America;West Covina;California;United States;17/7/1978 0:00
1879;Sun, Gilbert;M;M;High School;Skilled Manual;North America;Beverly Hills;California;United States;14/9/1972 0:00
1966;Bell, Cody;M;M;High School;Skilled Manual;North America;National City;California;United States;19/9/1961 0:00
1967;Zhu, Dennis;M;M;High School;Skilled Manual;North America;Beverly Hills;California;United States;9/3/1961 0:00
1968;Rodriguez, Fernando;M;M;High School;Skilled Manual;North America;Lincoln Acres;California;United States;10/4/1961 0:00
2059;Huang, Ramon;M;M;High School;Skilled Manual;North America;Chula Vista;California;United States;16/8/1975 0:00
2060;Deng, Keith;M;M;High School;Skilled Manual;North America;Colma;California;United States;15/2/1975 0:00
2061;Zhu, Eugene;M;M;High School;Skilled Manual;North America;Concord;California;United States;9/6/1975 0:00
2143;Moore, Xavier;M;M;High School;Skilled Manual;North America;Novato;California;United States;23/3/1975 0:00
2148;Lin, Cedric;M;M;High School;Skilled Manual;North America;Burbank;California;United States;23/8/1980 0:00
2933;Sanchez, Timothy;M;M;High School;Skilled Manual;North America;El Cajon;California;United States;13/12/1961 0:00
3270;She, Tony;M;M;High School;Skilled Manual;North America;Beverly Hills;California;United States;19/11/1975 0:00
4246;Ross, Eduardo;M;M;High School;Skilled Manual;North America;Santa Monica;California;United States;28/5/1976 0:00
4256;Collins, Evan;M;M;High School;Skilled Manual;North America;San Carlos;California;United States;4/6/1978 0:00
4496;Alonso, Craig;M;M;High School;Skilled Manual;North America;Chula Vista;California;United States;18/5/1967 0:00
5121;Ramirez, Bryce;M;M;High School;Skilled Manual;North America;Daly City;California;United States;14/4/1961 0:00
5123;Phillips, Jason;M;M;High School;Skilled Manual;North America;Beverly Hills;California;United States;16/12/1961 0:00
5715;Nicholls, Dalton;M;M;High School;Skilled Manual;North America;National City;California;United States;10/8/1976 0:00
5727;Wood, Miguel;M;M;High School;Skilled Manual;North America;El Cajon;California;United States;26/5/1979 0:00
6336;Gonzales, Miguel;M;M;High School;Skilled Manual;North America;Bellflower;California;United States;26/5/1976 0:00
6548;Yuan, Alejandro;M;M;High School;Skilled Manual;North America;Bellflower;California;United States;9/9/1961 0:00
6675;Wang, Kevin;M;M;High School;Skilled Manual;North America;Beverly Hills;California;United States;20/12/1957 0:00
6677;Yang, Eugene;M;M;High School;Skilled Manual;North America;Bellflower;California;United States;3/6/1957 0:00
7329;Rai, Alvin;M;M;High School;Skilled Manual;North America;Concord;California;United States;20/10/1977 0:00
7658;Morgan, Alex;M;M;High School;Skilled Manual;North America;Lakewood;California;United States;23/11/1956 0:00
7663;Sharma, Kyle;M;M;High School;Skilled Manual;North America;Daly City;California;United States;17/11/1957 0:00
7664;Flores, Jason;M;M;High School;Skilled Manual;North America;Mill Valley;California;United States;24/3/1957 0:00
7914;Stewart, Jesse;M;M;High School;Skilled Manual;North America;Burbank;California;United States;7/11/1975 0:00
7918;Nelson, Jonathan;M;M;High School;Skilled Manual;North America;Spring Valley;California;United States;11/3/1974 0:00
7966;Turner, Richard;M;M;High School;Skilled Manual;North America;Downey;California;United States;16/10/1961 0:00
8394;Anderson, Miguel;M;M;High School;Skilled Manual;North America;Imperial Beach;California;United States;17/11/1961 0:00
8635;Nath, Gregory;M;M;High School;Skilled Manual;North America;Chula Vista;California;United States;11/4/1975 0:00
9100;Xie, Devon;M;M;High School;Skilled Manual;North America;Burlingame;California;United States;3/4/1956 0:00
9271;Phillips, Kevin;M;M;High School;Skilled Manual;North America;Imperial Beach;California;United States;4/5/1976 0:00
9482;Edwards, Jordan;M;M;High School;Skilled Manual;North America;Newport Beach;California;United States;7/3/1962 0:00
9755;Davis, Ian;M;M;High School;Skilled Manual;North America;La Jolla;California;United States;12/5/1955 0:00
10141;Diaz, Byron;M;M;High School;Skilled Manual;North America;Burbank;California;United States;16/10/1961 0:00
10234;Smith, Christopher;M;M;High School;Skilled Manual;North America;San Carlos;California;United States;15/3/1976 0:00
10238;Washington, Luke;M;M;High School;Skilled Manual;North America;Newport Beach;California;United States;10/2/1980 0:00
10244;Bailey, Juan;M;M;High School;Skilled Manual;North America;Torrance;California;United States;6/10/1978 0:00
10706;Sharma, Warren;M;M;High School;Skilled Manual;North America;Chula Vista;California;United States;10/10/1956 0:00
